ID,present,WC_alt,WC_bio1,WC_bio2,WC_bio6,ER_tri,ER_topoWet,lon,lat
210,1,466,24.200000762939453,9.899999618530273,16.299999237060547,27.790000915527344,11.020000457763672,107.01498,12.45793
211,1,149,26,9.600000381469727,18.399999618530273,10.5600004196167,12.100000381469727,106.82599,12.33736
212,1,205,25.700000762939453,9.699999809265137,18,14.15999984741211,11.550000190734863,106.83414,12.45538
213,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.83463,12.33639
214,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.95895,12.15465
215,1,466,24.200000762939453,9.899999618530273,16.299999237060547,27.790000915527344,11.020000457763672,107.02037,12.45432
216,1,323,24.799999237060547,9.699999809265137,17.299999237060547,39.04999923706055,10.489999771118164,107.01793,12.20788
217,1,156,26,9.600000381469727,18.299999237060547,9.289999961853027,12.210000038146973,106.82628,12.45534
218,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.02166,12.15159
219,1,205,25.700000762939453,9.699999809265137,18,14.15999984741211,11.550000190734863,106.83419,12.46441
220,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.01427,12.27369
221,1,147,25.899999618530273,9.600000381469727,18.399999618530273,11.40999984741211,11.979999542236328,106.89334,12.20904
222,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.9609,12.33405
223,1,147,25.899999618530273,9.600000381469727,18.399999618530273,11.40999984741211,11.979999542236328,106.89745,12.22015
224,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.89824,12.33517
225,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89767,12.27402
226,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.01476,12.27265
227,1,243,25.399999618530273,9.699999809265137,17.799999237060547,26.959999084472656,10.9399995803833,106.96112,12.33307
228,1,NA,NA,NA,NA,NA,NA,107.0625,11.380883
229,1,266,25.299999237060547,9.800000190734863,17.5,17.75,11.5,106.95301,12.51673
230,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.89826,12.39464
231,1,266,25.299999237060547,9.800000190734863,17.5,17.75,11.5,106.95273,12.51681
